,loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,loan_default,house_onwer,emp_year_greater_5,loan_grade0,loan_grade1,loan_grade2,loan_grade3,loan_grade4,loan_grade5,loam_purpose0,loam_purpose1,loam_purpose2,loam_purpose3,loam_purpose4,loam_purpose5,loam_purpose6,loam_purpose7,loam_purpose8,loam_purpose9,loam_purpose10,loan_term0
1123,5000,14.47,172.04,54995,20.56,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1124,12000,29.69,385.96,55000,35.57,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1125,12500,10.08,403.81,45000,19.71,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1126,28000,17.97,710.56,35000,18.76,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1127,11200,30.17,363.53,64000,8.25,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1128,30000,7.21,929.2,130000,5.01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1129,24000,16.14,845.43,68500,12.44,7,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1130,10000,8.46,204.98,80004,24.67,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1131,6000,13.56,203.79,24078,5.53,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1132,30000,12.73,678.46,58000,24.27,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1133,6000,6.11,182.84,70000,4.68,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1134,26500,10.08,564.1,99947,15.29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1135,10000,8.46,315.5,55000,17.48,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1136,12000,20.89,451.43,41444,37.85,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1137,12000,6.67,368.72,106000,7.51,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1138,28000,11.06,917.48,42000,55.74,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1139,30000,18.94,777.23,167000,8.16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1140,30500,10.08,649.24,82000,17.68,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1141,10000,11.55,220.18,51680,15.42,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1142,25000,14.47,587.82,58000,28.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1143,2000,25.34,79.88,110000,25.47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1144,3000,16.91,106.83,55000,21.21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1145,15000,10.47,487.33,220000,9.52,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1146,6000,15.02,208.06,53400,22.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1147,20000,11.06,655.35,145000,20.75,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1148,5000,13.56,169.83,48980,24.45,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1149,38000,11.06,1245.16,65000,13.09,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1150,10000,20.89,376.19,185000,23.23,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1151,10000,23.4,284.21,65000,15.77,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1152,5000,16.14,176.14,40000,12.48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1153,2000,12.73,67.13,35686,12.85,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1154,11000,10.08,355.36,100000,14.99,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1155,10000,16.14,243.93,40000,6.93,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1156,15000,30.75,642.96,33488,23.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1157,24000,10.08,775.32,85000,8.08,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1158,3000,12.73,100.7,40318,9.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1159,12000,14.47,412.88,197000,9.55,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1160,35000,8.46,1104.22,102000,4.69,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1161,22000,16.91,545.7,54679,30.97,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1162,12000,22.35,460.47,55000,7.29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1163,22000,8.46,694.08,82200,21.46,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1164,14975,22.35,574.62,70000,35.88,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1165,8500,23.4,330.81,46428,4.03,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1166,30000,10.08,638.6,52000,19.89,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1167,4000,14.47,137.63,35000,13.79,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1168,5000,16.14,176.14,150000,21.29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1169,4000,19.92,148.5,41000,11.53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1170,14000,11.55,462,70000,23.23,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1171,12000,11.55,396,98000,8.23,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1172,12000,20.89,451.43,98000,10.17,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1173,4000,14.47,137.63,52000,10.64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1174,10000,7.84,202,85000,5.72,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1175,5000,11.55,165,35000,32.13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1176,12000,12.73,271.39,61000,10.82,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1177,5500,18.94,201.45,90000,17.01,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1178,22000,11.55,726,114000,7.8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1179,2000,10.47,64.98,47000,1.23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1180,20000,26.31,602.49,70000,37.17,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1181,7000,8.46,220.85,85880,8.96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1182,20000,14.47,470.26,75000,44.78,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1183,22000,7.21,681.42,52000,15.23,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1184,10000,12.73,335.65,82000,13.72,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1185,9600,6.67,294.98,80000,14.58,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1186,2100,20.89,79,150000,17.06,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1187,10000,12.73,335.65,61000,12.39,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1188,28000,7.84,875.36,191000,22.24,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1189,25000,7.21,774.34,100000,15.66,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1190,4500,7.21,139.38,65000,14.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1191,3600,20.89,135.43,112000,25.66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1192,7000,10.08,226.14,73000,12.12,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1193,30000,17.97,1084.13,190000,17.05,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1194,15000,16.14,528.4,60000,19.12,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1195,5000,13.56,169.83,50000,17.33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1196,7000,19.92,259.86,25000,8.35,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1197,25000,10.08,807.62,225000,4.11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1198,4000,7.84,125.06,55000,18.42,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1199,35000,15.02,1213.63,99000,29.88,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1200,12000,14.47,282.16,53000,15.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1201,6025,10.47,195.75,61200,34.57,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1202,10000,6.11,304.72,70980,3.99,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1203,4800,6.67,147.49,300000,8.24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1204,4000,7.21,123.9,35000,29.53,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1205,3400,16.14,119.77,93840,18.43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1206,4850,10.47,157.57,75000,19.97,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1207,15000,14.47,352.69,65000,2.42,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1208,6500,15.02,225.39,46500,10.68,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1209,8400,12.73,281.94,62000,8.05,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1210,2500,6.67,76.82,32760,14.58,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1211,21000,7.84,656.52,63570,22.77,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1212,20000,13.56,460.82,53000,13.22,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1213,16000,14.47,550.51,43000,32.93,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1214,10000,12.73,335.65,56400,16.17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1215,10000,11.55,330,42000,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1216,16000,8.46,504.79,140000,6.34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1217,25600,14.47,880.81,85000,15.97,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1218,14150,24.37,410.12,125000,11.44,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1219,24000,10.47,515.5,61000,11.69,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1220,12000,17.97,304.53,60000,20.72,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1221,20000,22.35,556.37,65000,14.33,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1222,13000,18.94,336.8,90000,7.73,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1223,16000,15.02,554.81,107000,19.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1224,10000,15.02,238.01,55000,33.54,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1225,4000,7.21,123.9,67000,8.74,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1226,28800,11.55,950.4,77000,18.55,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1227,24000,17.97,609.06,110000,21.13,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1228,30000,7.21,929.2,103219,24.69,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1229,5025,27.27,205.88,37000,30.17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1230,1000,24.37,39.43,90000,19.25,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1231,39600,7.21,788.06,67980,19.63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1232,12000,10.47,389.86,57000,8.21,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1233,21500,15.02,511.71,50440,10.11,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1234,10000,11.55,330,40000,10.2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1235,15000,13.56,345.62,67000,32.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1236,3000,7.21,92.92,25000,4.13,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1237,6000,7.84,187.58,38417,5.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1238,12000,16.14,292.72,63000,12.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1239,20000,27.27,613.94,150000,3.45,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1240,3000,15.02,104.03,23000,34.86,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1241,3500,13.56,118.88,65000,9.34,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1242,26050,12.73,874.35,38000,48.47,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1243,3000,17.97,108.42,70000,6.93,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1244,28800,6.67,884.93,226000,10.81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1245,40000,14.47,940.51,58000,6.99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1246,7000,22.35,268.61,31000,56.64,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1247,25000,14.47,860.16,50000,21.44,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1248,18000,14.47,619.32,89000,16.22,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1249,34000,8.46,1072.67,180000,21.95,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1250,8100,6.67,248.89,45000,16.28,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1251,15000,7.84,468.94,21264,3.39,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1252,35000,10.47,1137.1,129600,9,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1253,6000,6.11,182.84,102000,7.59,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1254,3500,7.21,108.41,80000,10.14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1255,26500,18.94,686.56,75000,24.7,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1256,30000,28.72,947.15,72000,19.2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1257,35000,15.02,833.02,48500,18.83,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1258,21000,16.91,520.89,75000,16.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1259,40000,7.84,808,160000,2.86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1260,10000,11.06,327.68,75000,21.95,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1261,35000,6.11,1066.52,110000,6.6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1262,12500,11.06,272.16,36000,20.87,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1263,9000,6.11,274.25,56500,18.18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1264,10000,14.47,344.07,140000,22.48,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1265,10000,13.56,339.65,29856,37.58,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1266,13500,10.47,438.6,65000,31.46,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1267,16000,17.97,406.04,104400,5.09,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268,26625,28.72,840.6,75000,32.26,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1269,10000,10.08,323.05,105000,8.22,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1270,14000,10.47,300.71,102000,17.58,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1271,13000,13.56,441.54,42000,29.89,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1272,8000,11.06,262.14,55000,15.69,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1273,24000,16.91,854.6,60000,31.76,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1274,24000,20.89,647.8,57200,17.39,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1275,13000,11.55,429,76000,15.89,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1276,19800,7.21,613.27,77000,26.53,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1277,1000,20.89,37.62,109000,10.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1278,25000,6.67,768.17,205219,13.32,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1279,5000,8.46,157.75,96000,17.68,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1280,6000,11.06,196.61,50336,19.31,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1281,12000,7.21,371.68,81000,13.11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1282,3500,6.11,106.66,130000,9.63,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1283,2675,16.14,94.24,57000,0.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1284,6000,11.55,198,50000,30.12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1285,2775,18.94,101.64,25000,20.5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1286,15000,15.02,357.01,35000,26.34,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1287,12500,11.55,275.23,95000,12.23,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1288,12000,15.02,285.61,37012,17.06,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1289,15000,6.11,457.08,120000,6.14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1290,5000,22.35,191.86,35000,30.56,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1291,4500,6.11,137.13,42000,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1292,10000,16.91,356.08,48000,19.48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1293,6600,14.47,227.09,58033,31.66,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1294,10000,16.14,352.27,75000,15.54,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1295,1000,17.97,36.14,40000,33.06,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1296,25000,13.56,849.11,50000,43.95,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1297,12000,20.89,451.43,85000,9.63,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1298,25000,15.02,595.02,120000,32.11,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1299,13225,20.89,497.51,50000,31.35,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1300,11000,16.91,391.69,34000,36.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1301,40000,18.94,1036.31,60000,65.14,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1302,8400,13.56,285.31,54600,16.84,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1303,15000,8.46,473.24,136000,18.25,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1304,6000,11.06,196.61,55000,12.94,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1305,7500,7.84,234.47,39000,41.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1306,10000,14.47,235.13,68740,9.69,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1307,10000,18.94,259.08,50000,16.68,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1308,18000,19.92,476.09,197347.6,2.55,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1309,30000,12.73,678.46,54000,5.87,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1310,24000,17.97,867.3,70000,27.33,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1311,15000,13.56,509.47,49000,18.58,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1312,10000,8.46,315.5,145000,7.51,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1313,10000,19.92,264.5,70000,17.52,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1314,16000,8.46,327.96,115000,18.95,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1315,1700,17.97,61.44,55000,25.86,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1316,11000,10.47,236.27,5000,113.7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1317,3500,6.67,107.55,100000,6.12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1318,20000,19.92,528.99,50000,14.21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1319,6500,7.21,201.33,110000,10.98,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1320,5000,18.94,183.13,45000,2.43,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1321,16650,20.89,449.41,60000,14.44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1322,3000,6.67,92.18,42000,15,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1323,20000,14.47,688.13,55000,33.69,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1324,7000,11.06,229.37,72000,5.65,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1325,1500,16.14,52.84,30000,34.48,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1326,16000,18.94,586.02,38481,32.03,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1327,2750,24.37,108.43,90000,11.64,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1328,15000,22.35,417.28,0,16.47,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1329,10900,6.11,332.15,45000,25.15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1330,9000,20.89,338.57,146000,18.01,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1331,1000,30.79,42.89,60000,20.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1332,6900,8.46,217.69,90000,25.33,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1333,15000,11.55,495,90000,34.91,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1334,15000,14.47,516.1,101500,25.4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
